"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
1996-09-03,8.45,6.778,4.593,4.935,5.134,5.643,7.506,8.891,9.511
1996-09-04,7.919,6.342,4.501,4.882,5.126,5.722,7.551,8.946,9.574
1996-09-05,7.737,6.329,4.599,4.894,5.114,5.755,7.628,8.993,9.586
1996-09-06,7.731,6.392,4.563,4.947,5.136,5.77,7.732,9.01,9.522
1996-09-07,7.871,6.397,4.531,4.995,5.182,5.757,7.766,8.978,9.416
1996-09-08,8.279,6.695,4.736,4.986,5.193,5.724,7.676,8.947,9.427
1996-09-09,8.263,6.637,4.75,4.917,5.16,5.712,7.56,8.942,9.499
1996-09-10,8.1,6.573,4.795,4.921,5.125,5.71,7.523,8.979,9.552
1996-09-11,7.879,6.502,4.754,4.961,5.125,5.719,7.586,9.027,9.558
1996-09-12,7.822,6.472,4.64,4.986,5.099,5.691,7.581,8.992,9.542
1996-09-13,8.021,6.636,4.678,4.963,5.039,5.676,7.452,8.887,9.595
1996-09-14,7.743,6.338,4.569,4.949,4.96,5.718,7.339,8.828,9.63
1996-09-15,7.532,6.244,4.547,4.971,4.931,5.771,7.269,8.792,9.629
1996-09-16,7.407,6.176,4.527,4.999,5.011,5.807,7.276,8.72,9.525
1996-09-17,8.188,6.604,4.575,5.043,5.057,5.897,7.199,8.523,9.368
1996-09-18,8.691,6.785,4.58,5.078,5.064,5.961,7.099,8.309,9.16
1996-09-19,8.377,6.612,4.721,5.111,5.07,6.054,7.057,8.203,9.072
1996-09-20,8.042,6.323,4.646,5.15,5.129,6.141,7.144,8.17,8.942
1996-09-21,8.217,6.513,4.742,5.166,5.162,6.151,7.217,8.075,8.762
1996-09-22,8.374,6.577,4.822,5.149,5.183,6.166,7.259,7.939,8.5
1996-09-23,8.419,6.476,4.824,5.19,5.22,6.146,7.278,7.798,8.353
1996-09-24,8.318,6.287,4.771,5.316,5.338,6.198,7.286,7.747,8.558
1996-09-25,7.79,5.891,4.69,5.351,5.431,6.269,7.321,7.855,8.736
1996-09-26,7.743,5.92,4.864,5.298,5.537,6.389,7.418,7.995,8.874
1996-09-27,7.276,5.692,4.819,5.258,5.653,6.55,7.639,8.051,8.942
1996-09-28,7.465,5.984,4.973,5.341,5.749,6.658,7.687,8.023,8.989
1996-09-29,7.544,6.076,5.048,5.367,5.815,6.769,7.657,7.993,9.009
1996-09-30,7.345,5.984,5.089,5.363,5.826,6.858,7.61,7.922,8.928
1996-10-01,7.568,6.25,5.215,5.431,5.845,6.908,7.581,7.855,8.708
1996-10-02,8.121,6.591,5.419,5.611,5.908,6.935,7.501,7.819,8.668
1996-10-03,8.074,6.57,5.503,5.672,5.964,6.975,7.438,7.836,8.692
1996-10-04,8.142,6.686,5.574,5.606,5.959,6.959,7.447,7.894,8.691
1996-10-05,8.316,6.8,5.649,5.625,5.974,6.898,7.458,7.918,8.724
1996-10-06,8.394,6.923,5.713,5.681,6.018,6.885,7.42,7.905,8.796
1996-10-07,8.291,6.93,5.704,5.646,6.033,6.875,7.427,7.93,8.861
1996-10-08,8.289,6.965,5.651,5.579,6.016,6.812,7.45,7.974,8.897
1996-10-09,8.35,7.064,5.596,5.569,6.027,6.763,7.452,7.976,8.953
1996-10-10,8.161,6.876,5.547,5.548,6.098,6.898,7.483,8.09,8.948
1996-10-11,8.336,7.142,5.649,5.595,6.168,6.899,7.502,8.224,8.845
1996-10-12,8.515,7.213,5.677,5.697,6.264,6.915,7.504,8.222,8.861
1996-10-13,8.726,7.41,5.838,5.859,6.395,6.959,7.536,8.21,8.849
1996-10-14,8.969,7.614,6.018,5.951,6.514,6.964,7.604,8.238,8.841
1996-10-15,8.807,7.495,6.017,6.043,6.646,7,7.681,8.301,8.815
1996-10-16,8.817,7.496,6.219,6.059,6.72,7.091,7.777,8.505,8.724
1996-10-17,9.668,8.065,6.478,6.076,6.702,7.089,7.883,8.798,8.742
1996-10-18,9.769,8.084,6.28,6.163,6.768,7.028,7.933,8.902,8.878
1996-10-19,9.418,8.072,6.393,6.293,6.942,6.989,7.946,8.87,8.901
1996-10-20,9.246,7.99,6.518,6.326,7.045,7.034,8.043,8.83,8.989
1996-10-21,9.324,8.082,6.639,6.29,7.052,7.051,8.139,8.961,9.063
1996-10-22,9.28,8.033,6.417,6.265,7.028,7.032,8.161,9.114,9.14
1996-10-23,8.782,7.49,5.86,6.202,6.966,6.959,8.145,9.217,9.232
1996-10-24,8.31,6.929,5.425,6.141,6.848,6.827,8.113,9.244,9.297
1996-10-25,8.631,7.076,5.232,6.138,6.709,6.701,8.079,9.249,9.333
1996-10-26,9.352,7.634,5.162,6.143,6.647,6.651,8.097,9.249,9.323
1996-10-27,10.024,8.15,5.154,6.148,6.694,6.658,8.142,9.252,9.218
1996-10-28,9.987,8.526,5.308,6.088,6.769,6.674,8.161,9.264,9.131
1996-10-29,9.497,8.286,5.456,5.985,6.809,6.692,8.173,9.276,9.108
1996-10-30,8.894,7.498,5.415,6.011,6.85,6.814,8.281,9.319,9.135
1996-10-31,9.051,7.606,5.392,5.944,6.755,6.807,8.344,9.353,9.163
1996-11-01,9.103,7.578,5.413,5.949,6.641,6.79,8.361,9.401,9.175
1996-11-02,8.837,7.255,5.344,6.021,6.522,6.777,8.373,9.479,9.161
1996-11-03,9.026,7.376,5.43,6.072,6.35,6.737,8.336,9.529,9.179
1996-11-04,8.852,7.18,5.436,6.167,6.248,6.768,8.36,9.64,9.218
1996-11-05,9.575,8.136,5.742,6.303,6.198,6.737,8.383,9.753,9.489
1996-11-06,9.795,8.622,5.953,6.341,6.249,6.678,8.382,9.766,9.634
1996-11-07,9.589,8.402,6.094,6.322,6.31,6.719,8.316,9.766,9.607
1996-11-08,9.504,8.443,6.32,6.333,6.372,6.807,8.276,9.77,9.565
1996-11-09,9.441,8.372,6.333,6.338,6.421,6.876,8.316,9.771,9.538
1996-11-10,9.474,8.409,6.366,6.399,6.452,6.909,8.338,9.766,9.54
1996-11-11,9.345,8.223,6.27,6.433,6.465,6.917,8.305,9.745,9.537
1996-11-12,9.049,7.759,5.989,6.407,6.441,6.911,8.263,9.746,9.52
1996-11-13,9.373,8.042,5.936,6.402,6.422,6.871,8.198,9.723,9.514
1996-11-14,9.481,8.203,5.965,6.376,6.391,6.771,8.122,9.668,9.514
1996-11-15,9.34,8.326,6.131,6.396,6.364,6.664,8.042,9.601,9.517
1996-11-16,8.872,8.403,6.585,6.487,6.381,6.581,7.811,9.315,9.507
1996-11-17,7.756,7.471,6.702,6.654,6.376,6.487,7.469,8.659,9.43
1996-11-18,7.908,7.557,6.81,6.695,6.278,6.4,7.446,8.52,9.359
1996-11-19,7.562,7.598,6.895,6.635,6.218,6.369,7.519,8.517,9.363
1996-11-20,7.354,7.563,6.936,6.634,6.188,6.26,7.516,8.475,9.275
1996-11-21,7.292,7.596,7.06,6.642,6.183,6.19,7.439,8.428,9.107
1996-11-22,7.21,7.579,6.946,6.544,6.185,6.137,7.406,8.467,8.891
1996-11-23,7.296,7.578,6.961,6.531,6.193,6.11,7.455,8.509,8.753
1996-11-24,7.351,7.638,7.133,6.585,6.266,6.162,7.498,8.459,8.714
1996-11-25,7.368,7.648,7.104,6.612,6.352,6.254,7.569,8.399,8.58
1996-11-26,7.411,7.658,7.26,6.701,6.425,6.315,7.557,8.345,8.553
1996-11-27,7.425,7.67,7.299,6.708,6.444,6.324,7.564,8.324,8.527
1996-11-28,7.392,7.64,7.363,6.685,6.431,6.33,7.528,8.307,8.614
1996-11-29,7.357,7.59,7.294,6.622,6.42,6.296,7.403,8.309,8.748
1996-11-30,7.3,7.534,7.166,6.58,6.364,6.242,7.312,8.334,8.788
1996-12-01,7.261,7.488,7.194,6.572,6.273,6.182,7.278,8.333,8.785
1996-12-02,7.196,7.456,7.065,6.506,6.187,6.116,7.213,8.256,8.752
1996-12-03,7.118,7.41,6.949,6.445,6.095,6.052,7.079,8.124,8.686
1996-12-04,7.096,7.338,7.021,6.402,6.005,5.999,6.953,7.98,8.472
1996-12-05,7.032,7.27,6.973,6.351,5.979,5.971,6.823,7.822,8.299
1996-12-06,6.896,7.135,6.984,6.384,6.022,5.927,6.713,7.656,8.195
1996-12-07,6.689,6.956,7.017,6.497,6.076,5.87,6.602,7.509,8.183
1996-12-08,6.493,6.775,6.937,6.52,6.124,5.827,6.535,7.438,8.195
1996-12-09,6.547,6.797,6.807,6.495,6.116,5.804,6.543,7.509,8.191
1996-12-10,6.681,6.938,6.982,6.479,6.076,5.849,6.669,7.629,8.03
1996-12-11,6.562,6.872,6.954,6.411,6.099,5.912,6.748,7.473,7.755
1996-12-12,6.394,6.764,6.813,6.326,6.14,5.956,6.797,7.3,7.562
1996-12-13,6.271,6.625,6.682,6.252,6.177,5.972,6.818,7.29,7.556
1996-12-14,6.201,6.432,6.595,6.182,6.199,5.979,6.815,7.377,7.692
1996-12-15,6.107,6.257,6.356,6.116,6.194,5.982,6.835,7.481,7.912
1996-12-16,6.064,6.165,6.321,6.176,6.154,5.986,6.917,7.595,7.981
1996-12-17,6.072,6.144,6.33,6.263,6.112,5.997,7.001,7.643,7.945
1996-12-18,6.119,6.206,6.264,6.28,6.043,6.027,7.03,7.639,7.85
1996-12-19,6.208,6.264,6.373,6.338,5.984,6.09,7.011,7.663,7.67
1996-12-20,6.249,6.291,6.35,6.311,5.973,6.149,6.994,7.74,7.574
1996-12-21,6.235,6.255,6.306,6.294,5.962,6.238,7.087,8.307,7.765
1996-12-22,6.121,6.176,6.29,6.307,6.038,6.158,7.128,8.903,8.537
1996-12-23,6.049,6.1,6.13,6.274,6.109,6.096,7.073,9.002,8.599
1996-12-24,6.027,6.077,6.052,6.221,6.124,6.115,7.022,9.051,8.493
1996-12-25,6.011,6.04,5.878,6.158,6.109,6.143,7.019,9.002,8.54
1996-12-26,5.954,5.98,5.788,6.088,6.061,6.212,7.292,9.181,8.46
1996-12-27,5.856,5.896,5.781,6.113,6.042,6.195,7.289,9.177,8.424
1996-12-28,5.794,5.81,5.623,6.099,6.059,6.181,7.108,8.994,8.43
1996-12-29,5.742,5.714,5.443,6.082,6.058,6.189,6.994,8.834,8.456
1996-12-30,5.737,5.71,5.421,6.08,6.044,6.238,7.058,8.837,8.452
1996-12-31,5.55,5.59,5.486,6.058,6.038,6.345,7.39,9.158,8.424
1997-01-01,5.251,5.327,5.554,6.052,6.05,6.322,7.411,9.482,8.462
1997-01-02,5.09,5.129,5.304,5.995,6.078,6.281,7.142,9.436,8.587
1997-01-03,5.073,5.117,5.183,6.009,6.116,6.301,7.005,9.16,8.593
1997-01-04,5.05,5.097,5.176,6.042,6.158,6.363,7.077,8.991,8.56
1997-01-05,4.989,5.045,5.138,6.029,6.186,6.399,7.167,8.989,8.541
1997-01-06,4.98,5.04,5.103,6,6.194,6.439,7.201,9.046,8.534
1997-01-07,5,5.041,5.069,5.967,6.202,6.517,7.279,9.171,8.514
1997-01-08,4.864,4.908,5.107,5.948,6.206,6.653,7.386,9.509,8.428
1997-01-09,4.587,4.664,5.136,5.917,6.209,6.822,7.45,9.797,8.553
1997-01-10,4.492,4.572,5.08,5.871,6.181,6.822,7.349,9.742,8.703
1997-01-11,4.534,4.564,4.979,5.878,6.199,6.879,7.382,9.581,8.718
1997-01-12,4.486,4.501,4.961,5.906,6.228,7.026,7.675,9.759,8.603
1997-01-13,4.364,4.375,4.918,5.879,6.274,7.193,7.928,10.005,8.659
1997-01-14,4.326,4.358,4.826,5.863,6.303,7.252,8.024,10.035,8.896
1997-01-15,4.287,4.326,4.776,5.878,6.34,7.258,8.066,10.001,8.913
1997-01-16,4.249,4.265,4.703,5.858,6.363,7.234,8.07,9.978,8.887
1997-01-17,4.284,4.265,4.695,5.849,6.375,7.226,8.065,9.922,8.87
1997-01-18,4.028,4.081,4.884,5.883,6.419,7.375,8.257,10.098,9.016
1997-01-19,3.912,4.023,4.635,5.791,6.377,7.351,8.283,10.159,9.266
1997-01-20,3.634,3.785,4.732,5.813,6.379,7.356,8.319,10.132,9.312
1997-01-21,3.529,3.716,4.522,5.738,6.379,7.367,8.338,10.148,9.311
1997-01-22,3.533,3.648,4.336,5.705,6.364,7.292,8.304,10.115,9.229
1997-01-23,3.499,3.521,4.279,5.748,6.353,7.222,8.272,10.055,9.162
1997-01-24,3.351,3.364,4.346,5.7,6.345,7.228,8.369,10.104,9.093
1997-01-25,3.398,3.416,4.057,5.659,6.274,7.051,8.096,9.969,9.146
1997-01-26,3.486,3.55,4.085,5.714,6.306,7.142,8.111,9.868,9.112
1997-01-27,3.116,3.302,4.195,5.665,6.391,7.407,8.391,10.167,9.021
1997-01-28,2.859,3.079,4.042,5.537,6.336,7.317,8.332,10.243,9.265
1997-01-29,2.854,3.062,4.089,5.586,6.319,7.309,8.256,10.173,9.232
1997-01-30,2.692,2.903,4.107,5.58,6.319,7.387,8.452,10.301,9.081
1997-01-31,2.743,2.945,3.879,5.475,6.292,7.301,8.411,10.457,9.113
1997-02-01,2.904,3.067,3.678,5.382,6.284,7.151,8.125,10.312,9.328
1997-02-02,2.986,3.096,3.569,5.344,6.318,7.211,8.311,10.268,9.393
1997-02-03,3.026,3.119,3.533,5.309,6.33,7.258,8.529,10.449,9.382
1997-02-04,2.996,3.11,3.568,5.249,6.335,7.285,8.581,10.64,9.399
1997-02-05,2.975,3.077,3.563,5.177,6.318,7.292,8.526,10.739,9.446
1997-02-06,3.09,3.173,3.697,5.283,6.302,7.312,8.566,10.743,9.42
1997-02-07,3.025,3.21,3.953,5.265,6.253,7.372,8.725,10.856,9.339
1997-02-08,2.834,3.109,3.853,5.095,6.223,7.376,8.707,10.913,9.387
1997-02-09,2.733,2.977,3.783,5.033,6.197,7.34,8.659,10.879,9.487
1997-02-10,2.795,2.921,3.597,5.035,6.15,7.235,8.537,10.761,9.626
1997-02-11,2.817,2.914,3.549,5.025,6.139,7.218,8.59,10.695,9.646
1997-02-12,2.766,2.879,3.389,4.935,6.07,7.115,8.527,10.645,9.683
1997-02-13,2.773,2.863,3.325,4.948,6.06,7.068,8.495,10.649,9.688
1997-02-14,2.723,2.816,3.437,4.913,6.033,7.071,8.52,10.721,9.645
1997-02-15,2.784,2.868,3.492,4.861,6.032,7.056,8.485,10.775,9.59
1997-02-16,2.767,2.89,3.521,4.786,6.048,7.106,8.543,10.972,9.322
1997-02-17,2.653,2.809,3.368,4.702,6.006,7.085,8.475,11.07,9.437
1997-02-18,2.6,2.726,3.358,4.838,5.977,7.006,8.296,10.993,9.614
1997-02-19,2.642,2.747,3.513,4.893,6.05,7.03,8.382,11.033,9.673
1997-02-20,2.63,2.768,3.305,4.791,6.113,7.095,8.539,11.098,9.775
1997-02-21,2.509,2.698,3.282,4.813,6.154,7.107,8.551,11.048,9.904
1997-02-22,2.497,2.666,3.235,4.83,6.207,7.106,8.589,11.002,9.978
1997-02-23,2.476,2.647,3.209,4.866,6.291,7.169,8.793,10.969,10.07
1997-02-24,2.331,2.585,3.316,4.998,6.356,7.228,8.935,10.894,10.086
1997-02-25,2.249,2.579,3.166,4.938,6.364,7.221,8.91,10.784,10.06
1997-02-26,2.161,2.476,3.092,4.977,6.411,7.192,8.909,10.681,10.054
1997-02-27,2.14,2.434,3.073,4.935,6.404,7.167,8.936,10.655,10.027
1997-02-28,2.157,2.507,3.113,4.888,6.416,7.192,8.964,10.65,9.996
1997-03-01,2.179,2.531,3.11,4.991,6.447,7.156,8.908,10.627,9.952
1997-03-02,2.212,2.551,3.162,4.945,6.477,7.157,8.92,10.636,9.874
1997-03-03,2.208,2.578,3.27,4.82,6.517,7.301,9.041,10.779,9.746
1997-03-04,2.089,2.576,3.194,4.843,6.485,7.298,8.959,10.911,9.673
1997-03-05,2.039,2.516,3.136,5.034,6.497,7.185,8.809,10.811,9.698
1997-03-06,2.147,2.541,3.08,5.027,6.432,7.08,8.701,10.627,9.668
1997-03-07,2.3,2.538,3.134,4.88,6.409,7.102,8.811,10.708,9.459
1997-03-08,1.995,2.462,3.316,4.76,6.348,7.221,8.946,11.03,9.536
1997-03-09,1.875,2.269,3.194,4.731,6.217,7.143,8.839,10.901,9.635
1997-03-10,1.866,2.235,3.026,4.896,6.113,6.951,8.541,10.608,9.605
1997-03-11,1.95,2.214,2.793,4.848,6.073,6.823,8.315,10.349,9.59
1997-03-12,2.033,2.212,2.526,4.602,6.035,6.773,8.342,10.277,9.481
1997-03-13,2.044,2.199,2.634,4.433,6.015,6.805,8.497,10.347,9.397
1997-03-14,1.836,2.044,2.764,4.398,5.996,6.927,8.732,10.425,9.243
1997-03-15,1.665,1.993,2.727,4.382,5.889,6.868,8.569,10.369,9.263
1997-03-16,1.685,2.009,2.716,4.386,5.886,6.855,8.473,10.228,9.265
1997-03-17,1.607,2,2.681,4.259,5.878,6.888,8.604,10.132,9.219
1997-03-18,1.508,1.922,2.57,4.133,5.869,6.889,8.61,10.146,8.992
1997-03-19,1.447,1.864,2.539,4.17,5.898,6.91,8.56,10.188,8.937
1997-03-20,1.417,1.821,2.475,4.283,6.031,6.985,8.482,10.142,9.103
1997-03-21,1.431,1.772,2.32,4.397,6.2,7.057,8.368,10.02,9.26
1997-03-22,1.533,1.758,2.192,4.526,6.356,7.168,8.372,9.909,9.41
1997-03-23,1.589,1.716,2.169,4.541,6.477,7.336,8.525,9.929,9.486
1997-03-24,1.718,1.724,2.481,4.655,6.606,7.542,8.725,10.03,9.472
1997-03-25,1.772,1.832,2.56,4.734,6.731,7.762,8.866,10.199,9.372
1997-03-26,1.726,1.931,2.235,4.781,6.816,7.887,8.841,10.284,9.298
1997-03-27,1.806,1.984,2.635,4.921,6.896,7.96,8.893,10.292,9.165
1997-03-28,1.799,2.039,2.714,4.929,6.915,7.995,8.96,10.33,9.138
1997-03-29,1.762,2.026,2.74,4.977,6.893,7.939,8.863,10.282,9.195
1997-03-30,1.866,2.091,2.957,5.076,6.907,7.896,8.793,10.178,9.176
1997-03-31,1.986,2.176,3.049,5.09,6.963,7.905,8.802,10.081,9.146
1997-04-01,2.005,2.204,3.08,5.124,6.957,7.857,8.695,9.93,9.217
1997-04-02,2.074,2.329,3.328,5.238,7.015,7.919,8.623,9.734,9.381
1997-04-03,2.155,2.432,3.57,5.309,7.147,8.071,8.826,9.691,9.323
1997-04-04,2.011,2.425,3.639,5.406,7.154,8.053,8.823,9.655,9.274
1997-04-05,2.046,2.517,3.625,5.592,7.181,8.012,8.736,9.594,9.217
1997-04-06,2.111,2.608,3.636,5.502,7.175,7.99,8.706,9.553,9.125
1997-04-07,2.194,2.68,3.67,5.453,7.158,7.958,8.676,9.512,9.045
1997-04-08,2.3,2.751,3.785,5.448,7.156,7.968,8.678,9.502,8.933
1997-04-09,2.408,2.751,3.796,5.345,7.146,7.992,8.702,9.529,8.872
1997-04-10,2.415,2.707,3.752,5.337,7.078,7.957,8.683,9.471,8.903
1997-04-11,2.357,2.766,3.754,5.452,7.038,7.917,8.633,9.361,8.923
1997-04-12,2.319,2.773,3.686,5.506,7.019,7.876,8.573,9.242,8.97
1997-04-13,2.318,2.758,3.673,5.414,6.99,7.864,8.577,9.139,9.002
1997-04-14,2.295,2.714,3.636,5.293,6.955,7.846,8.572,9.063,9.034
1997-04-15,2.311,2.694,3.671,5.241,6.945,7.841,8.58,8.995,9.012
1997-04-16,2.286,2.655,3.655,5.23,6.923,7.816,8.532,8.967,8.947
1997-04-17,2.304,2.665,3.64,5.193,6.971,7.87,8.508,8.983,8.92
1997-04-18,2.317,2.668,3.602,5.301,7.058,7.939,8.487,8.979,9.022
1997-04-19,2.369,2.661,3.551,5.47,7.126,7.98,8.472,8.977,9.103
1997-04-20,2.518,2.912,3.643,5.742,7.322,8.173,8.555,9.065,9.148
1997-04-21,2.665,2.999,3.705,5.747,7.48,8.367,8.697,9.128,9.206
1997-04-22,2.663,2.873,3.696,5.723,7.576,8.494,8.788,9.139,9.235
1997-04-23,2.648,2.872,3.789,5.739,7.616,8.567,8.809,9.092,9.178
1997-04-24,2.692,2.982,3.799,5.767,7.536,8.521,8.735,8.988,9.012
1997-04-25,2.768,2.964,3.673,5.82,7.419,8.399,8.612,8.862,8.979
1997-04-26,2.863,2.966,3.591,5.914,7.33,8.286,8.493,8.761,9.023
1997-04-27,2.912,2.997,3.576,5.779,7.251,8.245,8.437,8.736,9.039
1997-04-28,2.968,3.055,3.632,5.614,7.152,8.209,8.414,8.746,9.033
1997-04-29,3.05,3.092,3.674,5.519,7.043,8.202,8.369,8.758,9.015
1997-04-30,3.291,3.263,3.773,5.504,7.129,8.301,8.403,8.715,8.963
1997-05-01,3.317,3.282,3.792,5.551,7.108,8.267,8.411,8.766,8.943
1997-05-02,3.32,3.355,3.836,5.56,7.09,8.242,8.441,8.829,8.908
1997-05-03,3.365,3.456,3.853,5.524,7.112,8.241,8.494,8.976,8.763
1997-05-04,3.34,3.442,3.836,5.528,7.058,8.153,8.518,9.175,8.751
1997-05-05,3.342,3.477,3.799,5.6,7.043,8.099,8.527,9.334,8.893
1997-05-06,3.36,3.49,3.754,5.544,7.035,8.044,8.542,9.5,9.023
1997-05-07,3.352,3.473,3.682,5.502,7.007,7.958,8.528,9.614,9.175
1997-05-08,3.449,3.589,3.664,5.542,7.024,7.978,8.556,9.746,9.294
1997-05-09,3.618,3.666,3.634,5.499,7.03,8.022,8.61,9.896,9.412
1997-05-10,3.796,3.707,3.586,5.454,7.038,8.051,8.674,10.031,9.539
1997-05-11,3.881,3.742,3.567,5.439,7.069,8.114,8.74,10.157,9.67
1997-05-12,3.989,3.818,3.544,5.407,7.107,8.178,8.829,10.327,9.866
1997-05-13,4.162,3.966,3.526,5.361,7.131,8.215,8.937,10.581,10.191
1997-05-14,4.252,4.029,3.492,5.374,7.108,8.187,9.002,10.811,10.57
1997-05-15,4.301,4.066,3.498,5.417,7.106,8.172,9.033,11.036,10.776
1997-05-16,4.328,4.068,3.492,5.444,7.058,8.106,9.071,11.277,10.874
1997-05-17,4.371,4.131,3.565,5.485,7.034,8.05,9.069,11.501,10.823
1997-05-18,4.504,4.155,3.557,5.458,7.007,8.032,9.24,11.884,10.917
1997-05-19,4.577,4.164,3.599,5.396,6.943,7.979,9.33,12.211,11.072
1997-05-20,4.627,4.166,3.632,5.514,6.891,7.907,9.278,12.445,11.232
1997-05-21,4.643,4.205,3.742,5.684,6.866,7.855,9.101,12.496,11.199
1997-05-22,4.671,4.227,3.799,5.646,6.843,7.864,9.114,12.379,11.13
1997-05-23,4.659,4.211,3.842,5.573,6.796,7.843,9.243,12.251,11.074
1997-05-24,4.605,4.198,3.929,5.471,6.729,7.813,9.305,12.061,11.006
1997-05-25,4.568,4.191,4.039,5.469,6.659,7.792,9.31,11.874,10.912
1997-05-26,4.612,4.244,4.172,5.465,6.603,7.828,9.326,11.744,10.823
1997-05-27,4.578,4.248,4.22,5.418,6.598,7.943,9.46,11.764,10.806
1997-05-28,4.639,4.237,4.231,5.411,6.549,7.943,9.409,11.785,10.781
1997-05-29,4.812,4.321,4.282,5.395,6.551,8.003,9.393,11.817,10.79
1997-05-30,4.912,4.403,4.29,5.327,6.529,8.018,9.406,11.911,10.828
1997-05-31,4.912,4.435,4.267,5.313,6.523,8.047,9.452,12.002,10.874
1997-06-01,4.874,4.422,4.237,5.317,6.525,8.103,9.544,12.222,10.963
1997-06-02,4.818,4.401,4.216,5.247,6.491,8.069,9.539,12.376,11.042
1997-06-03,4.797,4.476,4.249,5.345,6.489,7.97,9.418,12.352,11.123
1997-06-04,4.799,4.539,4.291,5.475,6.494,7.836,9.26,12.221,11.185
1997-06-05,4.792,4.576,4.305,5.447,6.425,7.676,9.146,11.977,11.099
1997-06-06,4.784,4.635,4.361,5.41,6.34,7.515,9.062,11.69,10.919
1997-06-07,4.852,4.703,4.379,5.31,6.278,7.406,9.114,11.541,10.809
1997-06-08,4.94,4.767,4.383,5.176,6.187,7.289,9.128,11.545,10.76
1997-06-09,5.031,4.81,4.319,4.981,6.087,7.183,9.054,11.619,10.721
1997-06-10,5.117,4.845,4.261,4.851,5.998,7.098,8.969,11.733,10.679
1997-06-11,5.215,4.901,4.268,4.818,5.942,7.041,8.961,11.904,10.617
1997-06-12,5.347,4.959,4.29,4.631,5.883,7.002,8.953,11.984,10.626
1997-06-13,5.457,5.027,4.294,4.51,5.835,7.001,8.977,11.969,10.7
1997-06-14,5.521,5.098,4.295,4.497,5.829,7.033,9.093,11.932,10.747
1997-06-15,5.566,5.128,4.241,4.406,5.843,7.075,9.261,11.872,10.738
1997-06-16,5.609,5.167,4.186,4.251,5.808,7.082,9.32,11.795,10.695
1997-06-17,5.607,5.184,4.113,4.178,5.779,7.059,9.3,11.673,10.698
1997-06-18,5.623,5.189,4.03,4.239,5.808,7.053,9.31,11.598,10.659
1997-06-19,5.688,5.225,4.002,4.191,5.82,7.059,9.323,11.579,10.544
1997-06-20,5.742,5.253,3.948,4.107,5.828,7.082,9.309,11.627,10.377
1997-06-21,5.764,5.262,3.9,3.983,5.768,7.071,9.213,11.606,10.289
1997-06-22,5.704,5.264,3.858,3.94,5.711,7.031,9.035,11.411,10.297
1997-06-23,5.758,5.214,3.775,4.092,5.737,6.993,8.933,11.25,10.197
1997-06-24,5.894,5.269,3.814,4.006,5.687,6.948,8.861,11.021,10.129
1997-06-25,5.943,5.315,3.723,3.873,5.577,6.885,8.723,10.704,10.129
1997-06-26,5.863,5.191,3.566,3.91,5.517,6.812,8.636,10.449,10.135
1997-06-27,5.815,5.11,3.503,3.945,5.482,6.739,8.655,10.333,10.125
1997-06-28,5.845,4.981,3.411,3.893,5.413,6.656,8.722,10.263,10.092
1997-06-29,5.956,4.975,3.394,3.831,5.307,6.54,8.731,10.224,10.071
1997-06-30,6.053,4.985,3.402,3.901,5.295,6.473,8.757,10.229,10.051
1997-07-01,6.057,4.939,3.405,3.876,5.273,6.412,8.799,10.244,10.037
1997-07-02,6.007,4.876,3.411,3.831,5.24,6.351,8.822,10.242,10.022
1997-07-03,6.035,4.897,3.462,3.877,5.222,6.298,8.804,10.2,9.989
1997-07-04,6.128,4.984,3.53,3.87,5.177,6.218,8.757,10.141,9.949
1997-07-05,6.108,4.986,3.574,3.961,5.172,6.145,8.685,10.076,9.914
1997-07-06,6.157,5.042,3.705,4.294,5.261,6.082,8.585,10.062,9.815
1997-07-07,6.364,5.337,3.906,4.582,5.358,6.011,8.453,10.032,9.658
1997-07-08,6.321,5.511,4.018,4.599,5.442,5.971,8.365,9.927,9.522
1997-07-09,6.052,5.548,4.062,4.563,5.513,5.966,8.301,9.828,9.453
1997-07-10,5.742,5.546,4.076,4.481,5.558,5.972,8.281,9.794,9.435
1997-07-11,5.678,5.459,4.039,4.424,5.599,5.99,8.298,9.838,9.428
1997-07-12,5.788,5.471,4.069,4.423,5.604,5.976,8.293,9.926,9.417
1997-07-13,5.883,5.488,4.108,4.427,5.555,5.945,8.257,9.993,9.458
1997-07-14,5.912,5.402,4.067,4.367,5.47,5.919,8.205,9.977,9.558
1997-07-15,6.018,5.353,4.052,4.33,5.369,5.883,8.181,9.951,9.643
1997-07-16,6.127,5.38,4.085,4.327,5.256,5.846,8.178,9.869,9.732
1997-07-17,6.095,5.303,4.045,4.323,5.147,5.811,8.215,9.807,9.807
1997-07-18,6.099,5.277,4.014,4.451,5.075,5.784,8.303,9.894,9.828
1997-07-19,6.234,5.363,4.051,4.621,5.063,5.754,8.363,10.062,9.795
1997-07-20,6.272,5.37,4.07,4.66,5.082,5.736,8.381,10.219,9.719
1997-07-21,6.309,5.373,4.069,4.704,5.125,5.746,8.398,10.387,9.627
1997-07-22,6.469,5.533,4.157,4.676,5.122,5.732,8.341,10.432,9.662
1997-07-23,6.419,5.519,4.201,4.585,5.04,5.699,8.212,10.35,9.724
