"Date","6 m","8 m","10 m","11 m","16 m","22 m"
2022-02-09,-1.075,-1.107,0.478,1.709,5.333,7.277
2022-02-10,-1.082,-0.997,0.687,1.877,5.466,7.397
2022-02-11,-1.054,-1.01,0.414,1.771,5.379,7.387
2022-02-12,-1.018,-0.934,0.325,1.711,5.314,7.325
2022-02-13,-1.073,-0.869,0.065,1.417,5.028,7.189
2022-02-14,-1.075,-0.891,0.597,1.747,5.198,7.13
2022-02-15,-1.169,-1.085,0.801,1.852,5.276,7.176
2022-02-16,-1.127,-1.05,0.239,1.462,4.611,6.908
2022-02-17,-1.154,-1.121,-0.481,0.532,2.966,5.445
2022-02-18,-1.144,-1,-0.721,-0.603,0.704,2.673
2022-02-19,-1.069,-0.912,-0.611,-0.653,0.434,2.449
2022-02-20,-0.99,-1.011,-0.646,-0.44,1.228,2.951
2022-02-21,-0.934,-1.076,-0.754,-0.381,1.458,3.147
2022-02-22,-0.879,-1.006,-0.58,-0.18,1.734,3.346
2022-02-23,-1.028,-1.099,-0.53,0.108,2.142,3.476
2022-02-24,-1.148,-1.126,-0.672,-0.172,1.798,3.513
2022-02-25,-1.095,-1.122,-0.695,-0.159,1.956,3.79
2022-02-26,-1.062,-1.089,-0.491,0.159,2.389,3.966
2022-02-27,-0.957,-0.987,-0.563,0.204,2.332,4.067
2022-02-28,-0.892,-0.97,-0.844,-0.136,1.919,3.897
2022-03-01,-0.84,-0.961,-0.908,-0.447,1.641,3.845
2022-03-02,-0.817,-0.955,-0.88,-0.406,1.715,3.635
2022-03-03,-0.818,-0.947,-0.85,-0.343,1.811,3.541
2022-03-04,-0.812,-0.95,-0.773,-0.232,1.882,3.635
2022-03-05,-0.754,-0.91,-0.806,-0.342,1.609,3.623
2022-03-06,-0.744,-0.929,-0.85,-0.4,1.456,3.482
2022-03-07,-0.777,-0.971,-0.9,-0.386,1.506,3.233
2022-03-08,-0.781,-0.964,-0.891,-0.361,1.592,3.12
2022-03-09,-0.774,-0.948,-0.903,-0.521,1.153,2.952
2022-03-10,-0.721,-0.918,-0.859,-0.413,1.386,2.932
2022-03-11,-0.638,-0.847,-0.792,-0.311,1.493,2.944
2022-03-12,-0.618,-0.843,-0.721,-0.157,1.68,3.03
2022-03-13,-0.871,-1.065,-0.933,-0.33,1.214,2.463
2022-03-14,-0.926,-1.099,-1.045,-0.621,0.826,2.231
2022-03-15,-0.829,-0.978,-0.909,-0.489,1.003,2.188
2022-03-16,-0.721,-0.892,-0.64,-0.208,1.22,2.33
2022-03-17,-0.675,-0.846,-0.573,-0.048,1.353,2.424
2022-03-18,-0.673,-0.789,-0.468,0.072,1.55,2.596
2022-03-19,-0.655,-0.751,-0.226,0.243,1.818,2.726
2022-03-20,-0.813,-0.937,-0.159,0.276,1.985,2.72
2022-03-21,-0.747,-0.863,0.106,0.392,2.142,2.779
2022-03-22,-0.95,-0.874,0.188,0.456,2.121,2.766
2022-03-23,-1.168,-1.052,-0.111,0.429,1.999,2.71
2022-03-24,-0.992,-0.713,0.256,0.604,2.104,2.717
2022-03-25,-0.907,-0.639,0.29,0.608,2.143,2.587
2022-03-26,-0.807,-0.617,0.327,0.631,2.148,2.492
2022-03-27,-0.517,-0.334,0.579,0.823,2.261,2.529
2022-03-28,-0.199,-0.048,0.718,0.942,2.334,2.552
2022-03-29,0.035,0.197,0.816,1.016,2.37,2.551
2022-03-30,0.085,0.353,0.829,1.128,2.336,2.564
2022-03-31,0.247,0.555,0.999,1.292,2.374,2.616
2022-04-01,0.45,0.736,1.071,1.267,2.347,2.562
2022-04-02,0.744,0.996,1.24,1.308,2.346,2.529
2022-04-03,0.905,1.229,1.447,1.578,2.409,2.583
2022-04-04,1.098,1.391,1.65,1.726,2.496,2.617
2022-04-05,1.028,1.31,1.778,1.93,2.481,2.56
2022-04-06,1.376,1.703,2.14,2.17,2.701,2.749
2022-04-07,1.695,2.047,2.394,2.308,2.856,2.75
2022-04-08,1.957,2.089,2.492,2.292,2.876,2.662
2022-04-09,1.971,2.179,2.516,2.095,2.812,2.631
2022-04-10,2.111,2.3,2.737,2.193,2.83,2.583
2022-04-11,2.335,2.537,2.963,2.458,2.838,2.581
2022-04-12,2.747,3.046,3.253,2.843,2.976,2.706
2022-04-13,2.942,3.35,3.428,3.024,3.072,2.735
2022-04-14,3.277,3.659,3.624,3.222,3.194,2.793
2022-04-15,3.391,3.502,3.551,3.147,3.188,2.79
2022-04-16,3.494,3.657,3.595,3.193,3.192,2.8
2022-04-17,3.795,4.031,3.749,3.32,3.348,2.921
2022-04-18,4.052,4.306,4.14,3.649,3.537,3.079
2022-04-19,4.21,4.472,4.319,3.767,3.642,3.195
2022-04-20,3.717,4.336,4.213,3.387,3.558,3.176
2022-04-21,4.03,4.548,4.465,3.764,3.808,3.259
2022-04-22,4.376,4.814,4.608,4.023,3.982,3.43
2022-04-23,4.646,5.102,4.888,4.351,4.113,3.547
2022-04-24,4.662,5.125,5.088,4.76,4.208,3.651
2022-04-25,4.558,4.919,5.082,4.839,4.197,3.669
2022-04-26,4.795,5.14,5.209,4.838,4.254,3.623
2022-04-27,4.851,5.219,5.176,4.686,4.185,3.478
2022-04-28,4.878,5.14,5.025,4.338,4.021,3.346
2022-04-29,5.024,5.217,5.055,4.292,3.908,3.24
2022-04-30,5.086,5.263,4.967,4.431,3.766,3.213
2022-05-01,4.872,5.294,4.869,4.521,3.689,3.229
2022-05-02,4.778,5.306,4.937,4.621,3.752,3.3
2022-05-03,5.209,5.63,5.212,4.768,3.93,3.418
2022-05-04,5.526,5.847,5.4,4.833,3.964,3.484
2022-05-05,5.628,5.984,5.445,4.881,4.04,3.542
2022-05-06,6.135,6.342,5.656,5.073,4.202,3.64
2022-05-07,6.739,6.812,5.947,5.333,4.431,3.775
2022-05-08,7.305,7.015,6.223,5.541,4.573,3.88
2022-05-09,7.719,7.065,6.358,5.742,4.62,3.948
2022-05-10,7.971,6.963,6.29,5.804,4.644,3.957
2022-05-11,7.966,6.899,6.154,5.827,4.669,4
2022-05-12,8.148,7.185,5.966,5.793,4.693,4.04
2022-05-13,8.494,7.571,5.939,5.799,4.801,4.141
2022-05-14,8.703,8.378,6.328,5.949,5.033,4.289
2022-05-15,9.147,8.441,6.764,6.202,5.272,4.407
2022-05-16,9.181,8.22,6.861,6.267,5.351,4.393
2022-05-17,9.298,8.528,6.997,6.346,5.428,4.428
2022-05-18,9.639,9.271,7.486,6.573,5.677,4.581
2022-05-19,9.94,9.824,8.141,7.03,5.934,4.837
2022-05-20,10.291,10.114,8.713,7.422,6.283,5.057
2022-05-21,10.614,10.336,9.074,7.67,6.508,5.176
2022-05-22,10.835,10.596,9.268,7.77,6.722,5.374
2022-05-23,11.082,10.927,9.482,7.864,6.845,5.564
2022-05-24,11.634,11.101,9.73,8.161,6.968,5.789
2022-05-25,12.058,11.256,10.054,8.513,7.245,6.049
2022-05-26,12.173,11.85,10.369,8.768,7.504,6.264
2022-05-27,12.142,11.885,10.544,8.81,7.759,6.404
2022-05-28,12.288,11.957,10.705,8.947,8.059,6.561
2022-05-29,12.598,12.236,11.151,9.426,8.44,6.84
2022-05-30,13.021,12.75,11.733,9.877,8.749,7.207
2022-05-31,13.373,13.194,12.106,10.259,9.065,7.557
2022-06-01,13.125,13.158,12.279,10.846,9.287,7.988
2022-06-02,13.025,13.16,12.6,11.108,9.613,8.335
2022-06-03,13.373,13.291,12.86,11.148,10.033,8.702
2022-06-04,13.72,13.238,12.822,11.057,10.305,9.046
2022-06-05,13.94,13.375,12.804,11.156,10.508,9.296
2022-06-06,14.101,13.606,12.837,11.342,10.648,9.411
2022-06-07,14.43,14.077,13.002,11.859,10.807,9.453
2022-06-08,14.534,14.34,13.159,12.072,10.917,9.35
2022-06-09,14.195,14.106,13.048,11.855,10.84,9.167
2022-06-10,14.215,14.174,13.176,11.841,10.88,9.138
2022-06-11,14.587,14.543,13.654,12.252,11.29,9.512
2022-06-12,14.856,14.842,14.09,12.663,11.688,9.945
2022-06-13,15.083,15.114,14.338,12.886,11.982,10.326
2022-06-14,15.249,15.043,14.285,12.864,12.143,10.613
2022-06-15,15.451,15.21,14.253,13.236,12.302,10.973
2022-06-16,15.841,15.715,14.663,13.768,12.71,11.365
2022-06-17,15.799,15.792,14.941,13.846,13.099,11.508
2022-06-18,15.821,15.661,15.044,13.571,13.298,11.48
2022-06-19,16.128,16.005,15.45,13.805,13.343,11.395
2022-06-20,16.344,16.273,15.688,14.076,13.373,11.302
2022-06-21,16.571,16.468,15.798,14.246,13.331,11.203
2022-06-22,16.869,16.723,15.941,14.429,13.411,11.292
2022-06-23,16.981,16.906,16.165,14.63,13.615,11.404
2022-06-24,17.065,16.879,16.168,14.628,13.498,11.062
2022-06-25,17.092,16.937,16.022,14.47,12.893,10.024
2022-06-26,17.444,17.325,16.17,14.58,12.345,9.259
2022-06-27,17.682,17.588,16.339,14.601,11.896,8.767
2022-06-28,17.864,17.702,16.521,14.669,12.096,8.82
2022-06-29,17.921,17.782,16.828,14.934,12.537,9.363
2022-06-30,18.232,18.163,17.306,15.428,13.208,10.191
2022-07-01,18.638,18.524,17.59,15.863,13.86,10.998
2022-07-02,18.837,18.69,17.682,16.042,14.525,11.735
2022-07-03,18.849,18.639,17.863,16.194,15.159,12.418
2022-07-04,19.104,18.938,18.297,16.652,15.667,13.057
2022-07-05,19.211,19.129,18.671,17.154,16.142,13.58
2022-07-06,19.118,18.959,18.676,17.061,16.427,13.827
2022-07-07,18.628,18.592,18.376,17.135,16.324,13.84
2022-07-08,18.593,18.605,18.373,17.32,16.448,13.952
2022-07-09,18.489,18.491,18.304,17.368,16.481,13.773
2022-07-10,18.523,18.568,18.424,17.549,16.289,13.506
2022-07-11,18.569,18.6,18.437,17.634,16.242,13.246
2022-07-12,18.517,18.508,18.33,17.632,16.372,13.272
2022-07-13,18.525,18.435,18.241,17.524,16.547,13.492
2022-07-14,18.81,18.738,18.436,17.665,16.471,13.649
2022-07-15,19.071,18.972,18.544,17.587,16.363,13.745
2022-07-16,19.272,19.236,18.847,17.815,16.616,14.058
2022-07-17,19.383,19.364,18.974,18.053,17.039,14.662
2022-07-18,19.561,19.547,19.105,18.293,17.552,15.261
2022-07-19,19.732,19.654,19.205,18.346,17.905,15.641
2022-07-20,19.774,19.704,19.301,18.587,18.261,15.849
2022-07-21,19.928,19.991,19.582,19.012,18.487,16.285
2022-07-22,20.21,20.24,19.767,18.982,18.461,16.38
2022-07-23,20.463,20.472,19.972,19.145,18.546,16.282
2022-07-24,20.756,20.763,20.246,19.361,18.604,16.106
2022-07-25,21.049,20.984,20.454,19.452,18.662,15.856
2022-07-26,21.283,21.142,20.617,19.648,18.915,15.734
2022-07-27,21.346,21.267,20.812,19.914,18.831,15.881
2022-07-28,21.41,21.396,20.947,20.053,18.951,16.315
2022-07-29,21.461,21.42,20.989,19.964,19.019,16.419
2022-07-30,21.244,21.19,20.859,19.941,18.989,16.117
2022-07-31,21.147,21.19,20.843,20.2,18.936,15.716
2022-08-01,21.238,21.322,20.947,20.412,18.878,15.287
2022-08-02,21.182,21.223,20.93,20.257,18.54,14.669
2022-08-03,21.164,21.181,20.906,20.076,18.059,14.013
2022-08-04,21.384,21.407,21.064,20.135,17.912,13.751
2022-08-05,21.546,21.547,21.16,20.253,17.844,13.358
2022-08-06,21.777,21.757,21.281,20.136,17.299,12.718
2022-08-07,22.02,21.962,21.405,20.068,16.939,12.04
2022-08-08,22.171,22.117,21.557,20.324,17.355,12.506
2022-08-09,21.921,21.847,21.439,19.861,17.021,12.422
2022-08-10,21.683,21.727,21.345,19.627,16.476,11.75
2022-08-11,21.6,21.673,21.235,19.338,15.548,10.566
2022-08-12,21.625,21.678,21.145,18.989,14.502,9.551
2022-08-13,21.791,21.884,21.03,18.702,13.78,9.022
2022-08-14,21.986,22.038,20.629,18.268,12.95,8.477
2022-08-15,21.777,22.2,20.259,18.184,12.469,8.244
2022-08-16,21.775,22.243,20.243,17.976,12.079,8.192
2022-08-17,21.421,21.707,18.939,17.009,11.315,7.894
2022-08-18,21.106,21.283,17.475,15.986,10.482,7.707
2022-08-19,21.006,21.046,17.284,15.669,10.199,7.672
2022-08-20,21.051,20.918,17.307,15.61,10.276,7.823
2022-08-21,21.355,21.102,17.897,15.875,10.829,8.14
2022-08-22,21.602,21.32,18.584,16.374,11.683,8.581
2022-08-23,21.685,21.393,19.018,16.926,12.693,9.184
2022-08-24,21.621,21.337,19.204,17.27,13.244,9.504
2022-08-25,21.721,21.423,19.432,17.462,13.128,9.605
2022-08-26,21.942,21.593,19.57,17.425,12.757,9.522
2022-08-27,21.958,21.708,19.63,17.303,12.548,9.4
2022-08-28,21.922,21.669,19.505,17.278,12.634,9.569
2022-08-29,21.877,21.795,19.681,17.486,13.015,9.838
2022-08-30,21.816,21.505,20.019,17.764,13.49,10.133
2022-08-31,21.869,21.467,20.256,17.882,13.843,10.451
2022-09-01,21.899,21.428,20.325,17.728,13.9,10.61
2022-09-02,21.865,21.512,20.531,18.162,14.404,11.111
2022-09-03,21.758,21.531,20.661,18.611,15.023,11.74
2022-09-04,21.739,21.534,20.718,18.915,15.621,12.277
2022-09-05,21.66,21.486,20.742,19.088,15.857,12.544
2022-09-06,21.324,21.212,20.492,18.85,15.42,12.154
2022-09-07,21.093,21.027,20.294,18.579,14.622,11.1
2022-09-08,21.053,21.111,20.177,18.135,13.572,9.972
2022-09-09,21.042,21.031,19.915,17.553,12.595,9.237
2022-09-10,20.997,21.036,19.276,16.997,11.817,8.729
2022-09-11,20.828,20.813,18.44,16.576,11.234,8.375
2022-09-12,20.785,20.757,18.036,16.315,10.945,8.213
2022-09-13,20.88,20.806,17.786,16.136,10.869,8.18
2022-09-14,20.952,20.804,18.067,16.241,11.245,8.395
2022-09-15,20.573,20.432,18.809,17.169,12.361,8.926
2022-09-16,19.415,19.336,18.454,18.221,14.526,10.234
2022-09-17,18.292,18.366,17.799,18.033,16.214,12.169
2022-09-18,17.782,17.922,17.491,17.671,16.797,13.604
2022-09-19,17.559,17.737,17.404,17.599,17.052,14.634
2022-09-20,17.469,17.717,17.415,17.635,17.062,15.072
2022-09-21,17.318,17.511,17.263,17.417,16.263,13.77
2022-09-22,17.502,17.668,17.44,17.345,15.107,11.422
2022-09-23,17.494,17.596,17.465,17.281,14.019,10.415
2022-09-24,16.317,16.715,16.611,16.467,13.145,10.139
2022-09-25,15.058,16.01,15.907,15.677,14.15,12.088
2022-09-26,15.277,16.134,16.072,15.916,14.796,13.276
2022-09-27,15.56,16.314,16.23,16.148,15.239,13.7
2022-09-28,15.764,16.488,16.408,16.319,15.4,13.782
2022-09-29,15.788,16.468,16.443,16.398,15.463,13.826
2022-09-30,15.697,16.324,16.504,16.369,15.307,13.549
2022-10-01,15.514,16.12,16.226,16.305,15.089,13.082
2022-10-02,15.217,15.763,15.907,16.033,14.684,12.655
2022-10-03,14.56,15.061,15.353,15.417,13.994,12.009
2022-10-04,14.419,14.928,15.437,15.336,13.639,11.272
2022-10-05,14.438,14.935,15.443,15.189,12.745,10.285
2022-10-06,14.65,15.165,15.326,14.745,11.631,9.315
2022-10-07,14.832,15.365,15.226,14.263,10.906,8.682
2022-10-08,14.937,15.38,15.302,14.115,10.647,8.502
2022-10-09,14.573,14.973,15.146,14.215,10.851,8.585
2022-10-10,14.164,14.501,14.628,14.306,11.762,9.197
2022-10-11,13.889,14.19,14.392,14.334,12.432,9.874
2022-10-12,13.714,13.99,14.224,14.294,12.971,10.61
2022-10-13,13.743,13.998,14.188,14.282,13.222,11.185
2022-10-14,13.847,14.098,14.225,14.307,13.191,11.425
2022-10-15,13.945,14.21,14.246,14.174,12.756,11.055
2022-10-16,14.048,14.377,14.303,13.964,12.024,9.947
2022-10-17,14.203,14.546,14.398,13.805,11.486,9.253
2022-10-18,14.359,14.658,14.454,13.68,11.182,9.094
2022-10-19,14.289,14.658,14.382,13.398,10.705,9.09
2022-10-20,14.182,14.641,14.363,13.258,10.503,8.926
2022-10-21,13.935,14.356,14.188,13.527,10.997,9.196
2022-10-22,13.798,14.188,14.022,13.704,11.44,9.624
2022-10-23,13.749,14.106,13.985,13.777,11.735,9.999
2022-10-24,13.865,14.196,14.004,13.756,11.836,10.204
2022-10-25,13.964,14.271,14.019,13.654,11.781,10.181
2022-10-26,14.041,14.325,14.032,13.559,11.657,10.092
2022-10-27,14.186,14.415,14.093,13.476,11.498,10.005
2022-10-28,13.98,14.208,14.07,13.452,11.438,9.966
2022-10-29,13.53,13.77,13.949,13.366,11.482,10.06
2022-10-30,13.177,13.364,13.435,13.184,11.595,10.179
2022-10-31,13.007,13.18,13.224,13.114,11.642,10.32
2022-11-01,12.939,13.121,13.162,13.127,11.669,10.407
2022-11-02,12.949,13.116,13.131,13.095,11.657,10.447
2022-11-03,12.439,12.576,12.747,12.789,11.732,10.641
2022-11-04,12.143,12.294,12.523,12.654,11.953,10.991
2022-11-05,12.22,12.378,12.566,12.635,12.115,11.248
2022-11-06,12.446,12.599,12.702,12.657,12.178,11.451
2022-11-07,12.686,12.824,12.853,12.743,12.236,11.617
2022-11-08,12.407,12.529,12.645,12.571,12.155,11.743
2022-11-09,11.339,11.453,11.858,11.714,11.604,11.727
2022-11-10,10.855,11.016,11.408,11.325,11.291,11.596
2022-11-11,10.8,10.943,11.356,11.319,11.192,11.53
2022-11-12,10.946,11.109,11.357,11.395,11.193,11.415
2022-11-13,10.967,11.115,11.352,11.401,11.176,11.301
2022-11-14,10.682,10.853,11.096,11.289,11.146,11.236
2022-11-15,9.856,10.114,10.584,10.831,10.985,11.226
2022-11-16,9.439,9.651,10.279,10.556,10.933,11.19
2022-11-17,9.309,9.422,9.966,10.398,10.785,11.042
2022-11-18,8.606,8.896,9.683,9.917,10.337,10.889
2022-11-19,8.116,8.454,9.398,9.483,9.622,10.703
2022-11-20,8.016,8.212,9.136,9.301,9.6,10.673
2022-11-21,7.309,7.602,8.767,8.771,8.864,10.105
2022-11-22,6.839,7.22,8.57,8.382,8.244,9.608
2022-11-23,6.817,7.066,8.385,8.215,8.05,9.512
2022-11-24,6.469,6.495,7.88,7.824,7.71,9.427
2022-11-25,6.138,5.984,7.468,7.418,7.351,9.214
2022-11-26,6.227,6.029,7.288,7.232,7.31,8.989
2022-11-27,6.224,5.838,7.062,6.966,7.059,8.613
2022-11-28,6.395,5.924,7.016,6.921,7.07,8.515
2022-11-29,6.197,5.802,6.79,6.798,7.193,8.678
2022-11-30,5.897,5.509,6.556,6.719,7.405,8.884
2022-12-01,6.267,5.606,6.27,6.632,7.397,8.417
2022-12-02,5.919,5.435,6.059,6.383,7.123,8.568
2022-12-03,5.482,5.18,5.85,6.229,7.21,8.789
2022-12-04,6.139,5.411,5.858,6.191,7.032,8.307
2022-12-05,5.937,5.308,5.781,6.169,7.215,8.586
2022-12-06,5.756,5.154,5.745,6.354,7.506,8.807
2022-12-07,5.953,5.264,5.728,6.52,7.668,8.925
2022-12-08,6.372,5.499,5.707,6.557,7.647,8.721
2022-12-09,6.395,5.638,5.75,6.522,7.65,8.879
2022-12-10,5.755,5.414,5.559,6.353,7.765,9.011
2022-12-11,4.862,4.827,5.111,6.014,7.884,9.179
2022-12-12,4.517,4.489,5.182,6.04,8,9.248
2022-12-13,3.989,4.011,4.742,5.706,8.075,9.474
2022-12-14,3.616,3.402,3.943,4.849,7.457,9.239
2022-12-15,3.609,3.183,3.796,4.523,6.936,8.921
2022-12-16,3.965,3.448,3.83,4.668,7.303,9.01
2022-12-17,4.213,3.758,3.818,5.105,7.776,8.921
2022-12-18,4.424,4.072,4.195,5.701,8.395,9.157
2022-12-19,4.553,4.254,4.801,6.03,8.658,9.493
2022-12-20,4.334,4.135,4.988,6.006,8.598,9.61
2022-12-21,4.249,4.115,5.352,6.087,8.577,9.588
2022-12-22,4.207,4.082,5.414,6.161,8.517,9.585
2022-12-23,4.001,3.858,5.296,6.149,8.408,9.454
2022-12-24,4.611,3.862,4.63,5.849,7.89,8.598
2022-12-25,4.32,3.695,4.364,5.363,7.349,8.562
2022-12-26,3.758,3.394,4.114,4.873,6.687,8.411
2022-12-27,3.345,3.106,3.943,4.593,6.473,8.258
2022-12-28,2.902,2.75,3.725,4.385,6.377,8.053
2022-12-29,2.57,2.464,3.675,4.32,6.334,7.862
2022-12-30,2.642,2.497,3.787,4.411,6.34,7.774
2022-12-31,2.758,2.435,3.587,4.312,6.18,7.664
2023-01-01,2.908,2.525,3.448,4.176,6.008,7.545
2023-01-02,2.839,2.559,3.518,4.146,6.013,7.517
2023-01-03,2.572,2.521,3.618,4.173,6.041,7.52
2023-01-04,2.526,2.346,3.522,4.131,5.986,7.506
2023-01-05,2.501,2.393,3.662,4.222,6.137,7.592
2023-01-06,2.433,2.309,3.813,4.385,6.356,7.628
2023-01-07,2.593,2.572,4.046,4.577,6.563,7.785
2023-01-08,2.359,2.441,3.987,4.58,6.505,7.777
2023-01-09,1.764,1.913,3.472,4.36,6.147,7.607
2023-01-10,1.84,1.926,3.294,4.192,5.998,7.469
2023-01-11,1.518,1.588,3.137,3.955,5.992,7.36
2023-01-12,1.23,1.34,3.191,3.874,5.983,7.309
2023-01-13,1.279,1.262,2.871,3.773,5.782,7.051
2023-01-14,1.876,1.453,2.349,3.421,5.25,6.369
2023-01-15,1.845,1.445,2.488,3.339,5.309,6.496
2023-01-16,1.739,1.487,2.412,3.358,5.417,6.36
2023-01-17,1.936,1.791,2.879,3.573,5.565,6.314
2023-01-18,2.077,1.89,2.893,3.592,5.471,6.292
2023-01-19,2.092,1.921,2.888,3.544,5.323,6.213
2023-01-20,2.006,1.904,2.895,3.496,5.248,6.087
2023-01-21,1.853,1.832,2.838,3.496,5.201,5.918
2023-01-22,1.556,1.625,2.816,3.478,5.187,5.907
2023-01-23,1.524,1.543,2.518,3.355,4.922,5.777
2023-01-24,1.54,1.525,2.323,3.081,4.686,5.647
2023-01-25,1.344,1.339,2.069,2.754,4.352,5.585
2023-01-26,1.37,1.289,2.007,2.641,4.231,5.242
2023-01-27,1.714,1.455,1.895,2.367,3.681,4.464
2023-01-28,1.505,1.378,1.943,2.32,3.674,4.762
2023-01-29,1.461,1.329,1.882,2.394,3.732,4.77
2023-01-30,1.62,1.447,1.941,2.502,3.753,4.711
2023-01-31,1.774,1.627,2.131,2.637,3.848,4.766
2023-02-01,1.231,1.247,2.149,2.625,3.84,4.795
2023-02-02,0.773,0.857,2.181,2.643,3.862,4.85
2023-02-03,0.643,0.633,1.447,2.348,3.529,4.631
2023-02-04,-0.506,-0.365,0.4,0.711,1.743,3.046
2023-02-05,-0.766,-0.783,-0.027,-0.145,0.138,1.132
2023-02-06,-0.707,-0.794,-0.128,-0.225,0.054,1.299
2023-02-07,-0.766,-0.911,-0.343,-0.29,0.534,1.94
2023-02-08,-0.738,-0.907,-0.361,-0.165,1.272,2.38
2023-02-09,-0.787,-0.967,-0.381,-0.166,1.236,2.545
2023-02-10,-0.743,-0.944,-0.349,-0.097,1.36,2.747
2023-02-11,-0.813,-0.988,-0.475,-0.124,1.354,2.824
2023-02-12,-0.788,-1.033,-0.524,-0.221,1.313,2.956
2023-02-13,-0.679,-0.975,-0.501,-0.171,1.36,2.945
2023-02-14,-0.879,-1.043,-0.486,-0.037,1.717,2.977
2023-02-15,-0.826,-0.981,-0.328,0.144,1.97,3.155
2023-02-16,-0.824,-1.006,-0.42,0.131,1.774,3.033
2023-02-17,-0.891,-0.995,-0.408,0.132,1.757,2.98
2023-02-18,-0.899,-0.962,-0.295,0.228,1.938,2.954
2023-02-19,-0.799,-0.881,-0.209,0.31,2.046,3.032
2023-02-20,-0.734,-0.898,-0.382,0.239,1.835,2.854
2023-02-21,-0.725,-0.93,-0.474,0.16,1.685,2.701
2023-02-22,-0.683,-0.82,-0.247,0.322,1.917,2.779
2023-02-23,-0.663,-0.788,-0.149,0.341,1.926,2.808
2023-02-24,-0.738,-0.82,-0.037,0.407,1.917,2.745
2023-02-25,-0.974,-0.959,0.123,0.481,1.86,2.673
2023-02-26,-0.926,-0.967,0.16,0.516,1.904,2.716
2023-02-27,-0.775,-0.751,0.232,0.599,1.977,2.705
2023-02-28,-0.633,-0.587,0.334,0.694,2.044,2.68
2023-03-01,-0.703,-0.689,0.264,0.68,2.001,2.639
2023-03-02,-0.523,-0.622,0.407,0.727,2.006,2.703
2023-03-03,-0.676,-0.779,0.562,0.778,2.02,2.759
2023-03-04,-0.867,-0.913,0.637,0.876,2.126,2.797
2023-03-05,-0.885,-0.811,0.516,0.865,2.107,2.802
2023-03-06,-1.115,-1.001,-0.039,0.633,1.858,2.731
2023-03-07,-0.985,-0.993,-0.225,0.459,1.751,2.699
2023-03-08,-0.756,-0.893,-0.249,0.316,1.724,2.641
2023-03-09,-0.447,-0.614,-0.223,0.335,1.822,2.651
2023-03-10,-0.28,-0.442,-0.093,0.456,1.93,2.766
2023-03-11,-0.134,-0.319,0.091,0.586,2.066,2.865
2023-03-12,-0.002,-0.201,0.339,0.745,2.231,2.989
2023-03-13,0.228,0.087,0.68,0.98,2.424,3.093
2023-03-14,0.318,0.177,0.759,1.06,2.564,3.186
2023-03-15,0.194,0.158,0.819,1.079,2.55,3.046
2023-03-16,0.361,0.295,1.21,1.271,2.69,3.177
2023-03-17,0.502,0.391,1.36,1.485,2.797,3.292
2023-03-18,0.764,0.705,1.494,1.595,2.829,3.287
2023-03-19,0.989,0.976,1.539,1.606,2.808,3.246
2023-03-20,1.061,1.119,1.259,1.536,2.551,3.202
2023-03-21,1.104,1.204,1.227,1.477,2.36,3.162
2023-03-22,1.299,1.459,1.54,1.654,2.55,3.174
2023-03-23,1.548,1.718,1.784,1.855,2.638,3.188
2023-03-24,1.444,1.687,1.78,1.832,2.556,3.082
2023-03-25,1.529,1.751,1.941,2.03,2.612,3.139
2023-03-26,1.653,1.867,2.06,2.12,2.693,3.196
2023-03-27,1.615,1.907,2.153,2.114,2.752,3.202
2023-03-28,1.91,2.214,2.409,2.316,2.914,3.295
2023-03-29,2.266,2.51,2.651,2.482,3.065,3.374
2023-03-30,2.382,2.613,2.708,2.543,3.164,3.427
2023-03-31,2.136,2.396,2.671,2.571,3.137,3.445
2023-04-01,2.292,2.515,2.729,2.676,3.181,3.469
2023-04-02,2.312,2.583,2.703,2.615,3.158,3.402
2023-04-03,2.426,2.698,2.693,2.854,3.215,3.423
2023-04-04,2.595,2.869,2.764,2.94,3.32,3.5
2023-04-05,2.817,3.101,3.034,3.056,3.427,3.564
2023-04-06,2.949,3.182,3.156,3.106,3.467,3.558
2023-04-07,3.042,3.277,3.233,3.088,3.492,3.556
2023-04-08,3.159,3.443,3.372,3.338,3.563,3.63
2023-04-09,3.135,3.495,3.515,3.591,3.674,3.737
2023-04-10,3.266,3.649,3.632,3.758,3.816,3.851
2023-04-11,3.588,3.941,3.804,3.858,3.971,3.935
2023-04-12,3.989,4.293,4.063,3.917,4.093,3.955
2023-04-13,4.135,4.483,4.306,4.12,4.151,3.98
2023-04-14,4.488,4.825,4.581,4.342,4.319,4.109
2023-04-15,4.888,5.139,4.888,4.51,4.449,4.206
2023-04-16,5.098,5.209,4.981,4.459,4.517,4.213
2023-04-17,5.266,5.161,5.019,4.382,4.489,4.091
2023-04-18,5.325,5.27,5.117,4.405,4.491,3.983
2023-04-19,5.361,5.573,5.306,4.577,4.598,3.982
2023-04-20,5.562,5.83,5.616,4.834,4.721,4.079
2023-04-21,5.741,6.074,5.844,5.256,4.842,4.256
2023-04-22,5.952,6.337,6.031,5.53,4.976,4.401
2023-04-23,6.219,6.473,6.15,5.633,5.046,4.338
2023-04-24,6.438,6.463,6.181,5.651,5.059,4.327
2023-04-25,6.588,6.469,6.215,5.674,5.05,4.313
2023-04-26,6.774,6.648,6.325,5.761,5.085,4.34
