"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
2023-04-18,6.35,5.545,5.212,4.063,3.839,3.521,3.452
2023-04-19,6.749,5.733,5.306,4.212,3.941,3.558,3.496
2023-04-20,6.932,5.824,5.317,4.384,4.056,3.584,3.532
2023-04-21,7.028,5.85,5.342,4.543,4.182,3.648,3.564
2023-04-22,7.075,5.981,5.558,4.597,4.262,3.705,3.593
2023-04-23,7.181,6.055,5.709,4.68,4.3,3.77,3.628
2023-04-24,7.218,5.964,5.711,4.761,4.316,3.814,3.659
2023-04-25,7.174,5.792,5.565,4.847,4.345,3.838,3.686
2023-04-26,7.227,5.674,5.537,4.973,4.415,3.838,3.705
2023-04-27,7.328,5.671,5.54,5.129,4.515,3.838,3.714
2023-04-28,7.499,5.915,5.662,5.293,4.641,3.863,3.725
2023-04-29,7.741,6.262,5.932,5.421,4.796,3.925,3.741
2023-04-30,7.926,6.536,6.188,5.516,4.922,3.989,3.758
2023-05-01,7.725,6.612,6.329,5.472,4.973,4.008,3.765
2023-05-02,7.435,6.651,6.403,5.408,4.951,4.085,3.806
2023-05-03,7.345,6.465,6.315,5.717,5.045,4.057,3.834
2023-05-04,7.175,6.238,6.124,5.809,5.118,4.025,3.834
2023-05-05,7.177,6.043,6.049,5.778,5.063,4.045,3.841
2023-05-06,7.694,6.206,6.144,5.865,5.134,4.09,3.863
2023-05-07,8.207,6.662,6.28,6.12,5.355,4.131,3.883
2023-05-08,8.699,7.19,6.516,6.34,5.587,4.185,3.9
2023-05-09,8.834,7.372,6.714,6.325,5.742,4.24,3.906
2023-05-10,9.155,7.731,6.874,6.235,5.814,4.287,3.912
2023-05-11,9.408,8.153,7.113,6.224,5.89,4.333,3.922
2023-05-12,9.708,8.497,7.427,6.15,5.869,4.357,3.936
2023-05-13,10.084,8.643,7.59,6.215,5.858,4.392,3.956
2023-05-14,10.286,8.59,7.369,6.369,5.972,4.454,3.976
2023-05-15,10.365,8.841,7.426,6.346,6.068,4.477,3.979
2023-05-16,10.33,9.321,7.686,6.449,6.227,4.536,4.002
2023-05-17,10.396,9.559,7.977,6.311,6.148,4.545,4.01
2023-05-18,10.495,9.449,7.894,6.276,5.808,4.591,4.031
2023-05-19,10.444,9.638,7.927,6.472,6.005,4.659,4.09
2023-05-20,10.389,10.253,8.314,6.733,6.35,4.663,4.204
2023-05-21,10.443,10.448,8.644,6.773,6.525,4.835,4.312
2023-05-22,10.53,10.521,8.795,7.01,6.662,4.988,4.516
2023-05-23,10.897,10.589,9.127,7.226,6.618,5.268,4.641
2023-05-24,11.33,10.797,9.349,7.571,6.778,5.267,4.932
2023-05-25,11.611,10.846,9.553,7.947,7.058,5.211,5.232
2023-05-26,11.493,10.265,9.247,8.223,7.252,5.414,5.374
2023-05-27,11.542,9.985,9.042,8.448,7.463,5.507,5.464
2023-05-28,11.906,10.377,9.411,8.751,7.756,5.669,5.597
2023-05-29,12.28,10.764,9.873,8.983,7.983,5.911,5.751
2023-05-30,12.593,10.911,10.222,9.037,8.143,6.29,5.871
2023-05-31,12.797,11.346,10.335,9.3,8.368,6.289,6.136
2023-06-01,13.141,12.098,10.768,9.58,8.616,6.436,6.342
2023-06-02,13.466,12.493,11.182,9.676,8.821,6.84,6.471
2023-06-03,13.245,11.562,10.867,9.517,8.781,7.258,6.544
2023-06-04,12.409,10.087,10.19,9.326,8.633,7.371,6.594
2023-06-05,11.608,9.567,9.895,9.454,8.636,7.307,6.632
2023-06-06,10.901,9.277,9.775,9.544,8.664,7.195,6.648
2023-06-07,10.864,9.373,9.609,9.687,8.776,7.171,6.665
2023-06-08,11.284,9.71,9.742,9.873,9.004,7.147,6.681
2023-06-09,11.699,10.139,10.076,9.844,9.137,7.194,6.662
2023-06-10,11.863,10.445,10.272,9.701,9.138,7.206,6.611
2023-06-11,12.181,10.749,10.363,9.694,9.161,7.227,6.484
2023-06-12,12.81,11.228,10.534,9.851,9.362,7.285,6.346
2023-06-13,13.453,11.897,10.885,9.761,9.486,7.3,6.195
2023-06-14,13.824,12.251,11.181,9.183,9.112,7.136,6.013
2023-06-15,14.025,12.22,11.185,9.139,8.704,7.071,5.931
2023-06-16,14.264,12.176,11.191,9.4,8.845,7.158,5.925
2023-06-17,14.393,12.337,11.389,9.527,8.97,7.178,5.905
2023-06-18,13.822,11.943,11.382,9.209,8.478,6.993,5.839
2023-06-19,13.236,10.862,10.542,9.646,8.327,7.041,5.844
2023-06-20,12.682,10.259,10.193,9.665,8.57,7.002,5.797
2023-06-21,13.143,10.765,10.505,9.715,8.76,6.973,5.775
2023-06-22,14.104,11.738,10.915,9.862,9.059,7.01,5.787
2023-06-23,14.951,12.79,11.333,9.954,9.375,7.099,5.819
2023-06-24,15.375,13.714,11.738,9.657,9.254,7.097,5.844
2023-06-25,15.658,14.156,12.004,9.37,8.759,7.072,5.872
2023-06-26,15.678,14.048,12.163,9.213,8.345,7.108,5.916
2023-06-27,15.712,13.314,12.113,9.269,7.965,7.193,6.004
2023-06-28,16.102,12.821,12.053,10.008,8.428,7.263,6.219
2023-06-29,16.545,13.26,12.505,10.818,9.061,7.378,6.407
2023-06-30,16.775,14,13.039,11.367,9.615,7.584,6.523
2023-07-01,16.974,14.664,13.417,11.535,9.868,7.779,6.598
2023-07-02,17.299,15.132,13.694,11.834,10.222,7.943,6.687
2023-07-03,17.571,15.354,13.887,12.134,10.604,8.067,6.795
2023-07-04,17.629,15.4,14.038,12.395,10.939,8.174,6.897
2023-07-05,17.654,15.479,14.145,12.12,10.948,8.298,6.963
2023-07-06,17.741,15.405,14.037,12.1,10.966,8.368,7.022
2023-07-07,18.098,15.491,14.096,12.361,11.248,8.478,7.114
2023-07-08,18.666,15.916,14.365,12.525,11.528,8.632,7.199
2023-07-09,19.079,16.355,14.764,12.375,11.497,8.754,7.262
2023-07-10,19.095,16.181,14.93,12.288,11.253,8.784,7.322
2023-07-11,18.788,15.556,15.043,12.407,11.212,8.78,7.377
2023-07-12,18.639,14.92,14.732,13.048,11.537,8.789,7.452
2023-07-13,18.809,15.036,14.779,13.407,11.873,8.795,7.47
2023-07-14,19.226,15.633,15.071,12.929,11.766,8.763,7.476
2023-07-15,19.566,16.044,15.08,12.614,11.561,8.713,7.448
2023-07-16,19.853,16.296,15.033,12.525,11.401,8.679,7.416
2023-07-17,20.241,16.639,15.216,12.686,11.504,8.713,7.41
2023-07-18,20.527,17.133,15.52,13.131,11.774,8.77,7.43
2023-07-19,20.617,17.626,15.862,12.892,11.622,8.792,7.429
2023-07-20,20.764,17.856,15.87,13.101,11.713,8.896,7.489
2023-07-21,20.867,17.941,16.093,13.234,11.922,9.027,7.561
2023-07-22,21.022,17.884,16.322,13.599,12.193,9.126,7.661
2023-07-23,21.162,17.941,16.521,14.186,12.676,9.225,7.745
2023-07-24,21.467,18.383,16.76,14.341,12.975,9.305,7.787
2023-07-25,21.839,18.965,16.969,14.24,13.071,9.333,7.776
2023-07-26,21.936,19.451,17.144,13.926,12.872,9.317,7.758
2023-07-27,22.068,19.797,17.206,13.754,12.564,9.328,7.784
2023-07-28,22.135,20.022,17.349,13.831,12.603,9.461,7.867
2023-07-29,22.294,20.256,17.461,14.07,12.717,9.633,8.013
2023-07-30,22.38,20.296,17.683,14.371,13.078,9.843,8.179
2023-07-31,22.382,20.054,17.68,14.753,13.396,9.937,8.348
2023-08-01,22.289,19.931,17.804,15.232,13.81,10.006,8.481
2023-08-02,22.129,20.105,17.948,15.458,14.075,10.094,8.564
2023-08-03,22.08,20.322,18.089,15.384,14.141,10.1,8.546
2023-08-04,22.042,20.459,18.24,15.114,13.959,10.024,8.46
2023-08-05,21.897,20.292,18.271,14.952,13.651,9.939,8.375
2023-08-06,21.706,19.819,17.806,15.07,13.651,9.897,8.285
2023-08-07,21.63,19.772,17.627,14.656,13.413,9.772,8.144
2023-08-08,21.647,19.312,17.108,13.49,11.759,9.421,7.957
2023-08-09,21.475,18.362,16.718,13.575,11.239,9.379,7.889
2023-08-10,21.114,17.642,16.056,14.756,12.055,9.544,7.936
2023-08-11,20.754,18.017,16.421,13.832,12.026,9.441,7.826
2023-08-12,20.469,18.382,16.294,13.656,11.696,9.397,7.796
2023-08-13,20.422,18.789,16.49,13.588,11.871,9.545,7.856
2023-08-14,20.461,19.061,16.729,13.966,12.021,9.729,8.017
2023-08-15,20.516,19.119,16.906,14.677,12.64,9.89,8.191
2023-08-16,20.536,19.181,17.135,14.79,12.864,9.957,8.231
2023-08-17,20.674,19.049,17.084,14.905,13.008,9.916,8.167
2023-08-18,20.661,18.667,16.997,14.984,13.188,9.836,8.075
2023-08-19,20.697,18.444,16.948,15.219,13.35,9.771,7.993
2023-08-20,20.666,18.773,17.116,15.528,13.672,9.691,7.896
2023-08-21,20.476,19.147,17.211,14.765,13.243,9.463,7.78
2023-08-22,20.453,19.277,17.023,13.544,11.939,9.215,7.689
2023-08-23,20.488,18.842,16.319,13.405,11.093,9.14,7.669
2023-08-24,20.402,18.513,16.087,14.117,11.806,9.307,7.722
2023-08-25,20.462,18.718,16.475,14.369,12.301,9.387,7.705
2023-08-26,20.333,18.915,16.757,14.519,12.551,9.423,7.676
2023-08-27,20.151,19.077,17.039,15.026,12.991,9.457,7.667
2023-08-28,20.304,19.33,17.068,14.347,12.578,9.276,7.577
2023-08-29,20.396,19.438,16.803,14.204,12.353,9.187,7.519
2023-08-30,20.473,19.198,16.721,13.833,11.989,9.074,7.463
2023-08-31,20.339,18.825,16.389,14.226,12.156,9.094,7.445
2023-09-01,20.002,18.685,16.243,13.484,11.803,8.966,7.372
2023-09-02,19.985,18.664,15.947,13.495,11.488,8.925,7.341
2023-09-03,19.915,18.885,16.123,13.975,12.059,9.059,7.365
2023-09-04,19.804,19.15,16.534,13.711,12.001,9.059,7.365
2023-09-05,19.905,18.91,16.52,13.6,11.59,9.023,7.362
2023-09-06,19.845,17.482,15.545,13.537,11.3,8.914,7.334
2023-09-07,19.194,15.575,14.174,13.519,11.101,8.784,7.285
2023-09-08,18.874,15.042,14,14.024,11.646,8.843,7.262
2023-09-09,19.344,15.573,14.66,13.795,11.874,8.795,7.218
2023-09-10,19.694,16.438,15.136,13.239,11.768,8.737,7.176
2023-09-11,19.735,16.915,15.319,11.991,10.498,8.468,7.138
2023-09-12,19.303,16.317,14.836,11.721,9.793,8.302,7.114
2023-09-13,18.699,15.362,14.203,11.983,9.772,8.277,7.11
2023-09-14,18.734,15.109,14.212,12.674,10.454,8.403,7.148
2023-09-15,19.124,15.718,14.738,13.012,10.955,8.522,7.195
2023-09-16,18.929,16.04,15.24,11.731,10.205,8.421,7.224
2023-09-17,18.718,15.352,14.563,11.54,9.738,8.539,7.451
2023-09-18,18.257,14.486,13.705,14.552,11.076,8.552,7.518
2023-09-19,18.137,14.946,14.433,12.414,10.912,8.498,7.4
2023-09-20,18.084,15.578,14.479,13.618,11.054,8.577,7.409
2023-09-21,17.727,16.057,14.789,12.487,11.032,8.635,7.332
2023-09-22,17.508,16.282,14.649,11.522,10.398,8.587,7.254
2023-09-23,17.375,16.201,14.255,12.084,10.517,8.681,7.294
2023-09-24,17.216,16.347,14.478,12.352,10.914,8.765,7.338
2023-09-25,17.097,16.397,14.647,11.864,10.742,8.767,7.33
2023-09-26,16.919,15.41,13.956,11.716,10.351,8.635,7.295
2023-09-27,16.887,14.426,13.235,12.263,10.554,8.711,7.314
2023-09-28,16.857,14.242,13.353,12.565,10.936,8.756,7.333
2023-09-29,16.913,14.605,13.703,12.327,11.029,8.722,7.338
2023-09-30,16.959,14.883,13.823,12.016,10.955,8.689,7.32
2023-10-01,16.962,14.987,13.834,11.839,10.851,8.68,7.314
2023-10-02,16.931,14.953,13.774,11.801,10.797,8.701,7.321
2023-10-03,16.858,14.856,13.548,11.878,10.811,8.757,7.344
2023-10-04,16.705,14.86,13.667,11.84,10.935,8.812,7.379
2023-10-05,16.64,14.847,13.683,11.702,10.733,8.832,7.423
2023-10-06,16.536,14.888,13.659,11.985,10.971,8.959,7.555
2023-10-07,16.481,15.118,13.943,12.027,11.12,9.07,7.658
2023-10-08,16.268,15.267,14.178,11.924,11.014,9.168,7.779
2023-10-09,15.968,15.105,13.929,13.013,11.319,9.112,8.131
2023-10-10,15.824,15.121,14.063,13.457,11.743,9.254,8.228
2023-10-11,15.58,15.289,14.132,13.239,11.875,9.404,8.289
2023-10-12,15.517,15.428,14.171,12.756,11.74,9.504,8.329
2023-10-13,15.451,15.454,14.08,12.529,11.651,9.514,8.369
2023-10-14,15.166,15.173,13.651,12.405,11.659,9.504,8.413
2023-10-15,14.616,14.966,13.311,12.181,11.687,9.497,8.462
2023-10-16,14.314,14.638,13.224,11.679,11.293,9.491,8.51
2023-10-17,14.081,13.666,12.584,11.301,10.546,9.472,8.561
2023-10-18,13.887,12.871,11.973,11.468,10.362,9.491,8.667
2023-10-19,13.687,12.824,11.994,11.714,10.6,9.446,8.852
2023-10-20,13.493,13.12,12.343,11.921,10.894,9.49,9
2023-10-21,13.431,13.328,12.642,11.859,11.034,9.643,9.069
2023-10-22,13.435,13.254,12.676,11.735,10.988,9.854,9.116
2023-10-23,13.274,12.712,12.242,11.81,11.004,9.897,9.165
2023-10-24,13.065,12.395,11.968,11.835,11.004,9.878,9.216
2023-10-25,12.566,12.362,11.928,11.932,11.026,9.673,9.285
2023-10-26,12.393,12.452,12.144,11.957,11.229,9.756,9.402
2023-10-27,12.43,12.527,12.292,11.664,11.252,9.945,9.454
2023-10-28,12.503,12.625,12.369,11.626,11.276,10.153,9.537
2023-10-29,12.423,12.616,12.28,11.767,11.355,10.207,9.678
2023-10-30,11.996,12.453,12.061,11.771,11.369,10.265,9.737
2023-10-31,11.585,12.292,11.892,11.779,11.335,10.356,9.804
2023-11-01,10.776,12.092,11.607,11.851,11.402,10.325,9.892
2023-11-02,9.995,11.879,11.398,11.956,11.507,10.355,9.961
2023-11-03,9.509,11.54,11.339,12.029,11.63,10.336,10.048
2023-11-04,9.355,10.389,11.008,11.731,11.683,10.336,10.206
2023-11-05,9.422,10.156,10.822,11.278,11.683,10.498,10.331
2023-11-06,9.153,10.153,10.57,11.496,11.739,10.722,10.41
2023-11-07,8.914,9.868,10.359,11.701,11.805,10.907,10.505
2023-11-08,9.163,9.797,10.534,11.768,12.021,11.104,10.793
2023-11-09,8.625,9.037,10.263,11.135,11.848,11.079,10.864
2023-11-10,8.459,8.929,10.212,11.702,11.96,11.049,10.887
2023-11-11,8.2,8.639,10.1,11.651,12.024,11.113,10.929
2023-11-12,7.872,8.717,10.136,11.839,12.058,11.139,10.955
2023-11-13,7.597,8.973,10.192,11.946,12.047,11.16,10.981
2023-11-14,7.493,9.276,10.119,11.964,12.033,11.197,11.007
2023-11-15,7.337,9.819,10.196,11.947,12.028,11.24,11.033
2023-11-16,7.201,9.95,10.217,11.885,12.073,11.272,11.078
2023-11-17,7.128,9.839,10.24,11.739,12.124,11.265,11.125
2023-11-18,7.224,8.778,9.72,11.535,12.088,11.298,11.179
2023-11-19,7.291,8.662,9.683,11.13,11.97,11.359,11.23
2023-11-20,7.013,8.664,9.734,11.317,12.007,11.389,11.27
2023-11-21,6.569,8.375,9.75,11.476,12.018,11.391,11.307
2023-11-22,6.317,8.061,9.454,11.638,12.018,11.374,11.339
2023-11-23,6.235,7.632,8.705,11.648,11.989,11.377,11.364
2023-11-24,6.158,8.559,9.31,11.521,11.94,11.454,11.383
2023-11-25,5.72,8.332,9.646,11.223,11.895,11.468,11.409
2023-11-26,5.321,7.16,9.236,11.02,11.862,11.463,11.428
2023-11-27,5.209,6.297,8.521,10.925,11.803,11.409,11.447
2023-11-28,5.273,6.248,8.247,10.789,11.648,11.329,11.474
2023-11-29,4.93,5.791,8.029,9.759,11.231,11.445,11.501
2023-11-30,4.429,5.1,7.889,8.708,10.687,11.444,11.503
2023-12-01,4.32,4.917,7.78,8.151,10.257,11.372,11.508
2023-12-02,4.456,5.065,7.698,7.788,9.832,11.146,11.507
2023-12-03,4.481,5.343,7.118,8.756,10.063,10.989,11.48
2023-12-04,4.227,5.646,6.257,9.867,10.454,10.968,11.423
2023-12-05,3.943,6.131,6.432,9.783,10.81,10.957,11.381
2023-12-06,3.581,6.575,6.924,9.423,10.773,10.996,11.365
2023-12-07,3.419,6.869,7.221,9.153,10.623,11.018,11.36
2023-12-08,3.172,6.736,7.396,8.989,10.445,10.991,11.352
2023-12-09,3.08,5.646,7.452,8.794,10.215,10.964,11.344
2023-12-10,3.158,5.17,7.051,9.068,10.199,10.958,11.321
2023-12-11,3.38,4.468,6.63,8.959,9.992,10.945,11.28
2023-12-12,3.705,4.285,6.613,7.961,9.058,10.689,11.193
2023-12-13,3.605,4.119,6.338,7.26,8.124,10.646,11.143
2023-12-14,3.142,3.689,5.61,6.194,7.229,10.55,11.1
2023-12-15,2.669,3.166,5.115,5.658,6.564,10.305,11.029
2023-12-16,2.535,3.02,4.939,5.515,6.007,10.205,10.94
2023-12-17,2.322,2.999,4.684,5.847,5.927,10.021,10.689
2023-12-18,2.384,3.008,4.548,6.254,5.687,9.865,10.568
2023-12-19,2.887,3.375,4.527,6.011,5.103,9.664,10.4
2023-12-20,3.101,3.669,4.698,6.012,5.15,9.177,10.233
2023-12-21,2.763,3.562,4.7,6.022,6.441,9.004,9.999
2023-12-22,2.204,2.429,4.512,5.496,7.636,8.935,9.052
2023-12-23,1.904,1.792,4.525,6.512,7.845,8.712,8.437
2023-12-24,1.703,1.85,4.453,6.898,7.863,8.621,8.352
2023-12-25,1.683,2.18,4.536,6.67,7.834,8.637,8.374
2023-12-26,1.732,2.352,4.59,6.474,7.766,8.612,8.373
2023-12-27,1.845,2.513,4.714,6.192,7.675,8.591,8.355
2023-12-28,1.98,2.857,4.627,6.695,7.787,8.4,8.307
2023-12-29,1.999,3.208,4.264,7.24,7.941,8.042,8.21
2023-12-30,2.029,3.821,4.28,7.18,7.941,7.641,8.107
2023-12-31,2.113,4.313,4.739,6.98,7.841,7.51,8.011
2024-01-01,2.026,4.711,5.288,6.75,7.685,7.563,7.928
2024-01-02,1.81,4.708,5.272,6.599,7.552,7.595,7.872
2024-01-03,1.397,4.013,5.118,6.433,7.452,7.613,7.829
2024-01-04,1.414,3.925,4.933,6.407,7.382,7.629,7.786
2024-01-05,1.183,3.228,4.51,6.177,7.228,7.569,7.708
2024-01-06,0.785,1.825,3.999,5.82,7.017,7.497,7.516
2024-01-07,0.489,1.512,3.727,6.346,7.077,7.372,7.322
2024-01-08,0.214,1.888,3.135,6.596,7.064,7.076,7.195
2024-01-09,0.027,1.844,3.382,6.421,6.962,6.85,7.16
2024-01-10,-0.075,1.485,2.99,6.177,6.803,6.844,7.124
2024-01-11,0.065,1.361,2.364,5.712,6.404,6.549,7.01
2024-01-12,0.193,1.532,2.712,5.156,6.112,6.413,6.895
2024-01-13,-0.042,1.402,2.792,4.404,5.765,6.497,6.871
2024-01-14,0.106,1.316,2.307,4.236,5.403,6.366,6.754
2024-01-15,0.263,1.274,2.467,4.028,4.959,6.095,6.51
2024-01-16,0.11,1.136,2.512,3.787,4.591,5.992,6.418
2024-01-17,0.153,1.079,2.396,3.822,4.461,5.991,6.335
2024-01-18,-0.283,0.459,2.309,3.266,3.723,5.219,6.18
2024-01-19,-0.785,-0.322,1.934,2.656,2.539,4.26,6.052
2024-01-20,-0.916,-0.602,1.646,2.326,2.11,4.609,5.767
2024-01-21,-0.942,-0.551,1.493,2.72,2.398,4.998,5.441
2024-01-22,-0.985,-0.673,1.283,3.121,2.774,4.853,5.235
2024-01-23,-1.034,-0.954,1.394,2.843,2.613,4.739,5.167
2024-01-24,-1.044,-0.987,1.076,2.697,2.686,4.647,5.063
2024-01-25,-1.103,-0.948,0.938,3.015,2.693,4.532,4.959
2024-01-26,-1.134,-0.747,0.851,3.265,2.943,4.424,4.897
2024-01-27,-1.108,-0.555,0.632,3.544,3.11,4.339,4.813
2024-01-28,-1.052,-0.315,0.712,3.592,3.322,4.264,4.735
2024-01-29,-1.136,-0.105,0.844,3.445,3.454,4.235,4.617
2024-01-30,-1.347,0.191,0.789,3.138,3.653,3.922,4.304
2024-01-31,-1.311,0.462,0.952,3.162,3.587,3.672,4.17
2024-02-01,-1.344,0.369,1.135,3.055,3.525,3.581,4.1
2024-02-02,-1.282,0.458,1.141,2.945,3.463,3.644,4.067
2024-02-03,-1.323,0.596,0.964,2.764,3.366,3.566,4.02
2024-02-04,-1.358,0.648,0.829,2.479,3.265,3.313,3.588
2024-02-05,-1.277,-0.235,0.896,2.101,3.11,3.147,3.115
2024-02-06,-1.169,-0.05,1.152,2.041,2.861,2.899,2.754
2024-02-07,-1.012,0.667,1.227,1.985,2.69,2.666,2.786
2024-02-08,-0.762,1.058,1.126,1.955,2.619,2.586,2.851
2024-02-09,-0.443,1.374,1.155,1.945,2.586,2.583,2.87
2024-02-10,-0.403,1.456,1.261,1.945,2.584,2.621,2.86
2024-02-11,-0.47,1.431,1.383,1.922,2.58,2.662,2.843
2024-02-12,-0.326,1.464,1.476,1.924,2.574,2.695,2.835
2024-02-13,-0.179,1.456,1.505,1.945,2.578,2.712,2.83
2024-02-14,-0.348,1.247,1.373,1.94,2.501,2.649,2.821
2024-02-15,-0.498,0.341,1.209,1.872,2.388,2.589,2.827
2024-02-16,-0.504,-0.175,1.136,1.983,2.385,2.597,2.857
2024-02-17,-0.71,-0.301,0.982,2.096,2.408,2.59,2.868
2024-02-18,-0.907,-0.642,0.757,1.999,2.383,2.568,2.894
2024-02-19,-1.048,-0.932,0.807,1.449,2.211,2.556,2.908
2024-02-20,-1.185,-1.078,0.739,0.879,1.897,2.553,2.964
2024-02-21,-1.145,-1.159,0.622,0.976,1.945,2.584,3.039
2024-02-22,-1.109,-1.083,0.471,1.635,2.081,2.555,3.095
2024-02-23,-1.117,-1.017,0.347,1.747,2.063,2.508,3.101
2024-02-24,-1.166,-0.987,0.301,1.69,1.996,2.483,3.095
2024-02-25,-1.243,-1.023,0.315,1.706,2.059,2.526,3.123
2024-02-26,-1.274,-1.13,0.236,1.724,2.031,2.531,3.148
2024-02-27,-1.27,-1.152,0.315,1.466,1.866,2.495,3.131
2024-02-28,-1.144,-1.019,0.437,1.366,1.765,2.494,3.12
2024-02-29,-0.842,-0.709,0.418,0.852,1.25,2.348,2.956
2024-03-01,-0.971,-0.85,0.103,0.552,0.672,1.766,2.713
2024-03-02,-1.123,-1.023,0.017,0.108,0.346,1.709,2.735
2024-03-03,-1.067,-0.875,0.149,0.168,0.241,1.968,2.742
2024-03-04,-0.9,-0.682,0.245,0.379,0.272,2.097,2.734
2024-03-05,-0.654,-0.37,0.373,0.755,0.498,2.093,2.738
2024-03-06,-0.611,-0.269,0.422,0.886,0.618,2.049,2.723
2024-03-07,-0.594,-0.22,0.425,0.945,0.775,2.069,2.712
2024-03-08,-0.675,-0.074,0.41,1.115,1.166,2.136,2.739
2024-03-09,-0.605,0.198,0.543,1.305,1.455,2.132,2.856
2024-03-10,-0.409,0.317,0.598,1.418,1.546,2.155,2.869
2024-03-11,-0.278,0.192,0.497,1.385,1.496,2.119,2.813
2024-03-12,-0.071,0.46,0.763,1.329,1.458,2.02,2.745
2024-03-13,0.065,0.654,1.034,1.307,1.4,2.16,2.779
2024-03-14,0.296,0.916,1.208,1.466,1.531,2.302,2.819
2024-03-15,0.586,1.194,1.383,1.629,1.672,2.343,2.836
2024-03-16,0.872,1.385,1.484,1.667,1.738,2.347,2.835
2024-03-17,1.124,1.519,1.586,1.71,1.781,2.364,2.835
2024-03-18,1.374,1.548,1.672,1.717,1.777,2.352,2.803
2024-03-19,1.679,1.763,1.83,1.792,1.768,2.353,2.763
2024-03-20,1.911,1.994,1.95,1.898,1.798,2.382,2.764
2024-03-21,2.101,2.071,2.028,1.955,1.871,2.392,2.761
2024-03-22,1.924,1.892,1.856,2.043,1.836,2.278,2.657
2024-03-23,1.618,1.673,1.743,2.038,1.866,2.275,2.608
2024-03-24,1.688,1.692,1.744,1.989,1.913,2.315,2.597
2024-03-25,1.818,1.839,1.854,2.033,1.956,2.3,2.614
2024-03-26,1.803,1.899,1.856,2.068,1.999,2.325,2.687
2024-03-27,1.837,1.894,1.826,2.069,2.027,2.324,2.735
2024-03-28,1.995,1.956,1.921,2.089,2.063,2.316,2.736
2024-03-29,2.121,2.024,2.017,2.101,2.085,2.352,2.748
2024-03-30,2.331,2.142,2.154,2.144,2.129,2.386,2.755
2024-03-31,2.57,2.445,2.314,2.289,2.185,2.392,2.741
2024-04-01,2.83,2.825,2.522,2.421,2.312,2.486,2.781
2024-04-02,3.164,3.092,2.761,2.507,2.446,2.561,2.819
2024-04-03,3.44,3.171,2.973,2.56,2.516,2.618,2.857
2024-04-04,3.425,3.166,2.976,2.545,2.52,2.648,2.897
2024-04-05,3.295,3.036,2.898,2.556,2.538,2.648,2.923
2024-04-06,3.34,3.054,2.936,2.627,2.584,2.635,2.924
2024-04-07,3.344,2.936,2.917,2.696,2.621,2.681,2.893
2024-04-08,3.514,2.958,3.031,2.822,2.695,2.738,2.912
2024-04-09,3.81,3.218,3.211,2.98,2.814,2.779,2.937
2024-04-10,4.091,3.478,3.356,3.076,2.911,2.823,2.974
2024-04-11,4.383,3.783,3.447,3.162,3.003,2.854,2.989
2024-04-12,4.329,3.855,3.54,3.156,3.038,2.867,2.988
2024-04-13,4.636,4.146,3.819,3.224,3.101,2.884,2.969
2024-04-14,5.023,4.403,4.078,3.391,3.183,2.909,2.952
2024-04-15,5.308,4.661,4.231,3.643,3.3,2.936,2.947
2024-04-16,5.587,4.961,4.406,3.728,3.422,2.992,2.969
2024-04-17,5.862,5.179,4.535,3.787,3.519,3.055,3.012
2024-04-18,6.017,5.213,4.674,3.704,3.532,3.091,3.072
2024-04-19,6.256,5.299,4.832,3.635,3.497,3.131,3.145
2024-04-20,6.535,5.474,4.896,3.684,3.516,3.166,3.197
2024-04-21,6.747,5.609,4.917,3.789,3.584,3.195,3.22
2024-04-22,7.111,6.034,5.125,4.009,3.76,3.262,3.26
2024-04-23,7.313,6.508,5.345,4.1,3.921,3.332,3.316
2024-04-24,7.468,6.93,5.74,4.073,3.931,3.396,3.387
2024-04-25,7.523,7.226,5.775,4.243,3.973,3.41,3.429
2024-04-26,7.507,7.582,5.73,4.301,4.15,3.456,3.48
2024-04-27,7.763,7.683,6.023,4.147,3.986,3.53,3.566
2024-04-28,8.102,7.549,6.241,4.127,3.825,3.566,3.639
2024-04-29,8.371,7.211,6.066,4.228,3.836,3.583,3.659
2024-04-30,8.248,6.543,5.659,4.234,3.836,3.595,3.686
2024-05-01,8.218,6.236,5.537,4.269,3.832,3.636,3.74
2024-05-02,8.136,5.861,5.448,4.363,3.881,3.669,3.779
2024-05-03,7.615,5.296,5.216,4.407,3.924,3.702,3.823
2024-05-04,7.026,4.844,5.117,4.348,3.867,3.758,3.882
2024-05-05,7.104,4.917,5.265,4.475,3.934,3.819,3.933
2024-05-06,7.544,5.198,5.239,4.741,4.079,3.831,3.951
2024-05-07,7.991,5.781,5.429,4.947,4.254,3.864,3.963
2024-05-08,8.42,6.638,5.924,4.94,4.467,3.99,4.017
2024-05-09,8.332,6.849,6.212,4.708,4.437,4.065,4.086
2024-05-10,7.892,6.243,6.001,4.656,4.221,4.103,4.149
2024-05-11,7.814,5.77,5.759,4.856,4.275,4.13,4.196
2024-05-12,7.703,5.537,5.76,5.066,4.447,4.176,4.241
2024-05-13,7.906,5.8,5.948,5.24,4.649,4.253,4.294
2024-05-14,8.524,6.419,6.212,5.507,4.887,4.335,4.348
2024-05-15,9.051,7.053,6.553,5.681,5.122,4.434,4.405
2024-05-16,9.373,7.551,6.874,5.686,5.277,4.545,4.467
2024-05-17,9.516,7.869,7.171,5.595,5.261,4.621,4.532
